Ship_Date,Segment,State,Postal_Code,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
08-09-2017,Consumer,California,90045,West,Laptops,Lenovo,573,4,0.2,-64.5444
08-09-2017,Consumer,California,90045,West,Mobile Phones,iPhone,21,3,0.2,8.226
08-09-2017,Consumer,California,90045,West,Mobile Phones,Pixel,19,3,0,9.3312
08-09-2017,Consumer,California,90045,West,Cameras ,Canon,447,4,0.2,139.99
08-09-2017,Corporate,New York,11561,East,Mobile Phones,Samsung,16,2,0,4.195
08-09-2017,Consumer,California,90045,West,Mobile Phones,LG,20,2,0,5.24
08-09-2017,Consumer,California,90045,West,Mobile Phones,iPhone,88,3,0.2,27.735
08-09-2017,Consumer,California,90045,West,Mobile Phones,OnePlus,304,3,0,9.1269
08-09-2017,Consumer,California,94110,West,Mobile Phones,Motorola ,167,2,0,78.8942
08-09-2017,Consumer,Virginia,23223,South,Laptops,Asus,82,6,0,25.5378
08-09-2017,Consumer,New Mexico,87105,West,Cameras ,Sony,23,3,0.2,-5.6943
08-09-2017,Consumer,New Mexico,87105,West,Mobile Phones,OnePlus,33,1,0,7.9896
08-09-2017,Consumer,Ohio,44312,East,Mobile Phones,iPhone,14,2,0.7,-11.9616
08-09-2017,Consumer,Ohio,44312,East,Cameras ,Sony,323,3,0.4,-80.9955
08-09-2017,Consumer,Ohio,44312,East,Mobile Phones,iPhone,2,2,0.7,-1.6764
08-09-2017,Consumer,Ohio,44312,East,Mobile Phones,LG,14,3,0.2,0.897
08-09-2017,Consumer,Ohio,44312,East,Cameras ,Nikon,71,3,0.2,0.8997
08-09-2017,Corporate,New Jersey,7060,East,Mobile Phones,LG,9,3,0,2.3025
08-09-2017,Corporate,New Jersey,7060,East,Mobile Phones,Pixel,18,5,0,8.28
09-09-2017,Consumer,New York,10011,East,Mobile Phones,Pixel,42,9,0,19.3185
09-09-2017,Consumer,Florida,33012,South,Mobile Phones,Pixel,15,3,0.2,5.4432
09-09-2017,Consumer,Florida,33012,South,Mobile Phones,Samsung,17,5,0.2,1.12
09-09-2017,Consumer,Washington,98052,West,Cameras ,Nikon,19,1,0,6.7966
09-09-2017,Consumer,Washington,98052,West,Mobile Phones,iPhone,22,5,0.2,8.022
09-09-2017,Consumer,Florida,32114,South,Cameras ,Nikon,50,6,0.2,14.628
09-09-2017,Consumer,Florida,32114,South,Mobile Phones,Motorola ,27,2,0.2,9.2178
09-09-2017,Consumer,Arizona,86442,West,Mobile Phones,Motorola ,7,1,0.2,2.772
09-09-2017,Consumer,Arizona,86442,West,Laptops,Asus,14,2,0.2,3.9512
09-09-2017,Home Office,California,90049,West,Cameras ,Nikon,107,3,0,22.6737
09-09-2017,Home Office,California,90049,West,Mobile Phones,Pixel,113,3,0,53.4954
09-09-2017,Consumer,Tennessee,37064,South,Mobile Phones,Pixel,5,1,0.2,1.8144
10-09-2017,Consumer,Indiana,46368,Central,Mobile Phones,LG,16,2,0,6.512
10-09-2017,Consumer,Virginia,22204,South,Mobile Phones,OnePlus,544,3,0,157.8702
10-09-2017,Consumer,California,94110,West,Mobile Phones,iPhone,19,6,0.2,6.6906
10-09-2017,Consumer,California,94110,West,Cameras ,Sony,657,6,0.2,-131.5008
10-09-2017,Consumer,California,94110,West,Cameras ,Nikon,99,2,0,10.9494
10-09-2017,Consumer,California,94110,West,Cameras ,Nikon,199,4,0,85.9828
10-09-2017,Consumer,New York,10801,East,Laptops,HP,631,2,0.1,140.396
10-09-2017,Consumer,New York,10801,East,Laptops,Asus,60,3,0,26.1096
10-09-2017,Consumer,Arizona,85204,West,Mobile Phones,iPhone,20,2,0.7,-15.1976
10-09-2017,Consumer,Arizona,85204,West,Mobile Phones,OnePlus,415,8,0.2,-41.5872
10-09-2017,Consumer,Ohio,43130,East,Mobile Phones,OnePlus,16,2,0.2,1.4672
10-09-2017,Consumer,Ohio,43130,East,Cameras ,Nikon,27,2,0.2,-4.746
11-09-2017,Consumer,California,95207,West,Cameras ,Sony,95,4,0.2,34.742
11-09-2017,Consumer,California,95207,West,Mobile Phones,Pixel,12,2,0,6.2208
11-09-2017,Corporate,North Carolina,28806,South,Mobile Phones,iPhone,19,8,0.7,-12.672
11-09-2017,Consumer,Tennessee,37042,South,Mobile Phones,iPhone,1598,7,0.7,-1065.372
11-09-2017,Consumer,Tennessee,37042,South,Mobile Phones,LG,36,4,0.2,12.012
11-09-2017,Consumer,Illinois,60505,Central,Mobile Phones,Pixel,10,2,0.2,3.6288
11-09-2017,Consumer,Illinois,60505,Central,Laptops,Asus,77,1,0.6,-66.062
11-09-2017,Consumer,Illinois,60505,Central,Laptops,HP,520,2,0.3,-14.8704
11-09-2017,Corporate,Rhode Island,2886,East,Mobile Phones,Pixel,111,2,0,54.8604
11-09-2017,Consumer,Louisiana,70506,South,Cameras ,Sony,29,3,0,8.4564
11-09-2017,Consumer,North Dakota,58103,Central,Mobile Phones,LG,131,3,0,35.6238
11-09-2017,Consumer,North Dakota,58103,Central,Mobile Phones,LG,25,4,0,8.2944
11-09-2017,Consumer,North Dakota,58103,Central,Mobile Phones,OnePlus,704,4,0,162.0948
11-09-2017,Consumer,North Dakota,58103,Central,Mobile Phones,Nokia,7,3,0,3.4827
11-09-2017,Consumer,North Dakota,58103,Central,Mobile Phones,LG,21,10,0,7.095
11-09-2017,Consumer,Illinois,60623,Central,Mobile Phones,Nokia,10,4,0.2,3.29
11-09-2017,Consumer,Illinois,60623,Central,Mobile Phones,Pixel,20,6,0.2,6.42
11-09-2017,Home Office,Indiana,46226,Central,Mobile Phones,iPhone,104,5,0,50.352
11-09-2017,Home Office,Indiana,46226,Central,Mobile Phones,LG,39,2,0,16.2688
11-09-2017,Home Office,Indiana,46226,Central,Mobile Phones,HTC,51,5,0,24.84
11-09-2017,Consumer,Indiana,46514,Central,Mobile Phones,LG,11,2,0,5.4896
12-09-2017,Consumer,Indiana,46514,Central,Cameras ,Nikon,159,5,0,11.1825
12-09-2017,Corporate,Ohio,44240,East,Mobile Phones,Samsung,103,6,0.2,16.8948
12-09-2017,Home Office,California,91776,West,Laptops,Asus,303,5,0,63.6825
12-09-2017,Home Office,California,91776,West,Mobile Phones,Samsung,270,3,0,78.5088
12-09-2017,Home Office,California,91776,West,Laptops,HP,1487,5,0.2,148.704
12-09-2017,Home Office,Kentucky,42420,South,Mobile Phones,Motorola ,17,2,0,8.2156
12-09-2017,Home Office,Kentucky,42420,South,Mobile Phones,Motorola ,71,2,0,32.346
12-09-2017,Consumer,California,94110,West,Mobile Phones,LG,60,3,0,16.3215
12-09-2017,Consumer,California,94110,West,Laptops,Lenovo,253,3,0.2,-31.647
12-09-2017,Consumer,Illinois,60035,Central,Mobile Phones,iPhone,2,5,0.8,-4.464
13-09-2017,Consumer,Illinois,60035,Central,Laptops,Dell,384,4,0.3,-126.4816
13-09-2017,Consumer,Illinois,60035,Central,Cameras ,Sony,153,2,0.2,13.4386
13-09-2017,Consumer,Illinois,60035,Central,Laptops,Dell,913,5,0.3,-52.196
13-09-2017,Corporate,California,94122,West,Mobile Phones,Samsung,43,4,0,11.8584
13-09-2017,Corporate,California,94122,West,Mobile Phones,iPhone,25,3,0.2,7.8225
13-09-2017,Consumer,New York,10035,East,Mobile Phones,Pixel,46,7,0,22.4448
13-09-2017,Consumer,New York,10035,East,Laptops,Dell,183,2,0.2,-25.2956
13-09-2017,Consumer,New York,10035,East,Cameras ,Sony,1259,3,0,327.5922
13-09-2017,Consumer,New York,10035,East,Mobile Phones,LG,68,3,0,19.3116
13-09-2017,Corporate,Texas,75081,Central,Mobile Phones,LG,70,2,0.2,6.1572
13-09-2017,Corporate,Texas,75081,Central,Cameras ,Sony,59,5,0.2,21.7355
13-09-2017,Consumer,Ohio,45503,East,Mobile Phones,OnePlus,25,1,0.2,-5.1968
13-09-2017,Consumer,Ohio,45503,East,Mobile Phones,iPhone,27,3,0.7,-21.888
13-09-2017,Corporate,California,92024,West,Cameras ,Sony,361,2,0.2,27.1032
13-09-2017,Consumer,Pennsylvania,19120,East,Laptops,HP,172,2,0.3,-46.7362
13-09-2017,Consumer,Pennsylvania,19120,East,Laptops,Asus,69,2,0.2,12.0764
13-09-2017,Consumer,Maryland,21044,East,Mobile Phones,Motorola ,199,5,0,89.955
13-09-2017,Consumer,Maryland,21044,East,Mobile Phones,Samsung,901,3,0,297.6435
13-09-2017,Consumer,Maryland,21044,East,Laptops,Asus,971,5,0,252.59
13-09-2017,Consumer,Colorado,80906,West,Mobile Phones,LG,11,2,0.2,2.5488
13-09-2017,Consumer,New York,10009,East,Mobile Phones,LG,21,3,0,8.0712
13-09-2017,Consumer,Pennsylvania,19140,East,Cameras ,Nikon,34,3,0.2,2.175
14-09-2017,Consumer,Pennsylvania,19140,East,Mobile Phones,OnePlus,38,3,0.2,-2.436
14-09-2017,Corporate,Indiana,47201,Central,Mobile Phones,Pixel,9,2,0,4.086
14-09-2017,Corporate,Indiana,47201,Central,Mobile Phones,Pixel,314,3,0,150.984
14-09-2017,Corporate,Indiana,47201,Central,Mobile Phones,iPhone,4,1,0,2.3077
14-09-2017,Home Office,California,90004,West,Mobile Phones,HTC,5,2,0,2.7166
14-09-2017,Home Office,California,90004,West,Mobile Phones,LG,107,6,0,30.2232
14-09-2017,Consumer,New York,10024,East,Mobile Phones,Pixel,19,3,0,9.039
14-09-2017,Consumer,New York,10024,East,Cameras ,Sony,617,3,0,160.6722
14-09-2017,Consumer,New York,10024,East,Mobile Phones,Samsung,59,3,0,26.865
14-09-2017,Corporate,Massachusetts,1841,East,Mobile Phones,iPhone,387,1,0,182.3553
14-09-2017,Consumer,California,94122,West,Cameras ,Sony,575,2,0.2,71.99
14-09-2017,Consumer,California,94122,West,Mobile Phones,Nokia,30,5,0,15.2
14-09-2017,Consumer,Michigan,48205,Central,Mobile Phones,iPhone,478,8,0,219.9904
15-09-2017,Consumer,Ohio,45011,East,Laptops,Asus,190,3,0.2,-21.4704
15-09-2017,Consumer,Ohio,43229,East,Mobile Phones,iPhone,5,4,0.7,-4.0216
15-09-2017,Consumer,Illinois,60610,Central,Mobile Phones,Mi,40,5,0.2,3.069
15-09-2017,Consumer,Florida,33063,South,Mobile Phones,LG,15,3,0.2,2.3328
15-09-2017,Corporate,Georgia,30328,South,Mobile Phones,Samsung,17,2,0,4.4824
15-09-2017,Corporate,Georgia,30328,South,Laptops,Dell,302,3,0,75.735
15-09-2017,Corporate,Georgia,30328,South,Cameras ,Sony,34,5,0,15.6375
15-09-2017,Corporate,Georgia,30328,South,Mobile Phones,iPhone,113,6,0,54.6912
15-09-2017,Corporate,Georgia,30328,South,Cameras ,Sony,55,2,0,15.6744
15-09-2017,Corporate,New Mexico,87105,West,Mobile Phones,Pixel,27,3,0,12.231
15-09-2017,Consumer,Oklahoma,74133,Central,Laptops,HP,1805,6,0,523.7052
15-09-2017,Consumer,New Jersey,7050,East,Mobile Phones,LG,70,3,0,18.447
15-09-2017,Consumer,Kentucky,42420,South,Mobile Phones,Nokia,20,4,0,9.6
15-09-2017,Consumer,Kentucky,42420,South,Mobile Phones,LG,7,3,0,2.0748
15-09-2017,Consumer,Kentucky,42420,South,Laptops,Asus,24,5,0,9.158
15-09-2017,Consumer,Kentucky,42420,South,Mobile Phones,LG,8,1,0,2.625
15-09-2017,Consumer,Kentucky,42420,South,Laptops,Lenovo,842,3,0,160.1586
15-09-2017,Consumer,Illinois,60653,Central,Mobile Phones,iPhone,2,1,0.8,-3.6003
15-09-2017,Consumer,Illinois,60653,Central,Mobile Phones,LG,27,7,0.2,2.7384
15-09-2017,Consumer,Illinois,60653,Central,Mobile Phones,Samsung,26,3,0.8,-71.2962
15-09-2017,Consumer,Texas,77642,Central,Mobile Phones,Pixel,10,2,0.2,3.6288
15-09-2017,Consumer,Texas,77642,Central,Mobile Phones,Pixel,23,4,0.2,7.4
15-09-2017,Consumer,Michigan,48185,Central,Cameras ,Nikon,109,1,0,36.2835
15-09-2017,Consumer,Michigan,48185,Central,Mobile Phones,OnePlus,965,5,0,135.219
15-09-2017,Consumer,Michigan,48185,Central,Mobile Phones,LG,29,5,0,10.512
15-09-2017,Consumer,Michigan,48185,Central,Mobile Phones,Pixel,32,5,0,15.552
15-09-2017,Home Office,Indiana,47401,Central,Mobile Phones,Motorola ,78,5,0,36.8245
15-09-2017,Home Office,Indiana,47401,Central,Mobile Phones,Pixel,31,6,0,14.256
15-09-2017,Home Office,Indiana,47401,Central,Mobile Phones,iPhone,29,4,0,14.2688
15-09-2017,Home Office,Indiana,47401,Central,Mobile Phones,OnePlus,169,5,0,42.3625
16-09-2017,Consumer,California,90032,West,Laptops,Asus,12,2,0,4.0192
16-09-2017,Consumer,California,90032,West,Mobile Phones,Pixel,6,1,0,3.1104
16-09-2017,Consumer,California,90032,West,Mobile Phones,Motorola ,186,3,0,87.7443
16-09-2017,Consumer,California,94109,West,Laptops,Asus,25,5,0,8.636
16-09-2017,Consumer,California,94109,West,Mobile Phones,Motorola ,43,2,0,20.6612
16-09-2017,Consumer,California,94109,West,Laptops,Dell,1279,5,0.15,225.735
16-09-2017,Consumer,California,94109,West,Mobile Phones,OnePlus,27,4,0,0.5584
17-09-2017,Home Office,California,94110,West,Laptops,HP,129,2,0.2,-12.9568
17-09-2017,Home Office,California,94110,West,Mobile Phones,iPhone,6,2,0.2,2.1492
17-09-2017,Consumer,California,95123,West,Mobile Phones,Pixel,244,5,0,114.9385
17-09-2017,Consumer,Colorado,80219,West,Mobile Phones,Mi,1332,2,0.2,-299.8116
17-09-2017,Home Office,Colorado,80013,West,Laptops,Asus,32,1,0.2,3.2776
17-09-2017,Home Office,Colorado,80013,West,Mobile Phones,OnePlus,147,2,0.2,-29.4368
17-09-2017,Home Office,Colorado,80013,West,Cameras ,Nikon,54,2,0.2,1.3596
17-09-2017,Home Office,Colorado,80013,West,Mobile Phones,iPhone,76,4,0.7,-58.8616
17-09-2017,Home Office,Colorado,80013,West,Mobile Phones,Pixel,14,3,0.2,5.2026
17-09-2017,Home Office,Colorado,80013,West,Mobile Phones,Samsung,209,2,0.2,26.224
17-09-2017,Corporate,Idaho,83704,West,Mobile Phones,iPhone,3,1,0.2,1.1151
17-09-2017,Consumer,New York,10035,East,Mobile Phones,LG,16,9,0,7.371
17-09-2017,Consumer,New York,10035,East,Mobile Phones,Motorola ,167,2,0,78.9412
17-09-2017,Consumer,New York,10035,East,Laptops,Dell,321,2,0.2,-16.0784
17-09-2017,Consumer,New York,10035,East,Mobile Phones,Pixel,12,2,0,6.2208
17-09-2017,Corporate,Pennsylvania,19140,East,Laptops,HP,128,3,0.3,-23.7822
18-09-2017,Home Office,Ohio,44060,East,Laptops,HP,63,1,0.3,-15.4666
18-09-2017,Home Office,Ohio,44060,East,Cameras ,Nikon,239,3,0.2,65.9934
18-09-2017,Home Office,Ohio,44060,East,Laptops,Lenovo,344,2,0.4,-189.321
18-09-2017,Home Office,Ohio,44060,East,Mobile Phones,Pixel,15,3,0.2,5.4432
18-09-2017,Home Office,Ohio,44060,East,Laptops,Asus,21,4,0.2,7.4368
18-09-2017,Home Office,Ohio,44060,East,Mobile Phones,Pixel,8,2,0.2,2.64
18-09-2017,Consumer,Oklahoma,73505,Central,Mobile Phones,OnePlus,333,3,0,23.3163
18-09-2017,Consumer,Oklahoma,73505,Central,Laptops,Lenovo,248,2,0,54.7756
19-09-2017,Consumer,New York,10024,East,Mobile Phones,Pixel,24,5,0,11.703
19-09-2017,Consumer,California,90049,West,Mobile Phones,Nokia,15,7,0,5.0358
19-09-2017,Consumer,California,90049,West,Mobile Phones,Samsung,43,2,0,14.2956
19-09-2017,Consumer,California,90049,West,Mobile Phones,iPhone,43,12,0.2,15.7992
19-09-2017,Consumer,California,90049,West,Mobile Phones,Pixel,116,3,0,56.9772
19-09-2017,Consumer,California,90049,West,Mobile Phones,iPhone,9,2,0.2,3.0212
19-09-2017,Consumer,California,90049,West,Mobile Phones,Pixel,19,3,0,9.3312
19-09-2017,Consumer,California,90049,West,Mobile Phones,Pixel,314,3,0,150.984
19-09-2017,Home Office,Texas,77036,Central,Mobile Phones,iPhone,16,5,0.8,-25.2185
19-09-2017,Home Office,Texas,77036,Central,Mobile Phones,Mi,69,9,0.2,-14.688
19-09-2017,Home Office,Texas,77036,Central,Mobile Phones,iPhone,4,3,0.8,-7.8225
19-09-2017,Consumer,California,90032,West,Laptops,Lenovo,418,3,0.2,5.2287
19-09-2017,Consumer,Ohio,43229,East,Cameras ,GoPro,659,2,0.4,109.998
19-09-2017,Consumer,Ohio,43229,East,Laptops,Asus,8,2,0.2,1.4224
19-09-2017,Consumer,Ohio,43229,East,Mobile Phones,Pixel,36,7,0.2,12.7008
19-09-2017,Consumer,Ohio,43229,East,Laptops,HP,909,6,0.3,-51.984
19-09-2017,Consumer,California,90032,West,Laptops,Dell,917,9,0.15,75.5937
20-09-2017,Consumer,California,90032,West,Mobile Phones,Pixel,38,6,0,19.0512
20-09-2017,Consumer,Pennsylvania,19140,East,Mobile Phones,iPhone,631,4,0.7,-462.8624
20-09-2017,Corporate,California,94110,West,Mobile Phones,Pixel,12,2,0,6.2208
20-09-2017,Corporate,California,93309,West,Mobile Phones,Pixel,12,2,0,6.2208
20-09-2017,Corporate,California,93309,West,Mobile Phones,iPhone,23,5,0.2,8.12
20-09-2017,Corporate,Texas,77095,Central,Mobile Phones,Pixel,25,5,0.2,9.072
20-09-2017,Corporate,Texas,77095,Central,Mobile Phones,Nokia,21,6,0.2,7.1928
20-09-2017,Home Office,California,90045,West,Cameras ,Sony,173,7,0.2,17.3656
21-09-2017,Home Office,California,90045,West,Mobile Phones,Samsung,361,2,0,101.3488
21-09-2017,Home Office,California,90045,West,Cameras ,Nikon,62,3,0,13.1985
21-09-2017,Home Office,California,90045,West,Cameras ,Sony,818,3,0.2,51.1485
21-09-2017,Home Office,California,90045,West,Mobile Phones,OnePlus,20,1,0,0.2034
21-09-2017,Home Office,California,90045,West,Laptops,Asus,23,1,0,5.5177
21-09-2017,Consumer,California,90036,West,Laptops,Lenovo,171,3,0.2,-6.4233
21-09-2017,Corporate,Missouri,65807,Central,Laptops,Asus,37,2,0,17.158
21-09-2017,Corporate,Missouri,65807,Central,Mobile Phones,iPhone,81,2,0,39.3408
21-09-2017,Consumer,Arizona,85023,West,Mobile Phones,iPhone,54,6,0.7,-40.1808
21-09-2017,Consumer,Texas,77070,Central,Mobile Phones,OnePlus,10,1,0.2,0.8088
21-09-2017,Consumer,Virginia,23666,South,Laptops,HP,290,1,0,75.6548
21-09-2017,Home Office,Oklahoma,74133,Central,Mobile Phones,LG,36,4,0,12.0252
21-09-2017,Consumer,Washington,98105,West,Mobile Phones,Pixel,21,5,0,10.058
21-09-2017,Consumer,Washington,98105,West,Mobile Phones,iPhone,48,7,0.2,15.8158
22-09-2017,Consumer,California,94109,West,Mobile Phones,LG,16,4,0,6.9552
22-09-2017,Corporate,Florida,32216,South,Mobile Phones,OnePlus,1347,8,0.2,84.22
22-09-2017,Corporate,Indiana,47374,Central,Cameras ,Nikon,62,3,0,22.4316
22-09-2017,Corporate,Indiana,47374,Central,Laptops,Asus,20,4,0,6.9088
22-09-2017,Corporate,Colorado,80027,West,Mobile Phones,Nokia,9,3,0.2,3.0654
22-09-2017,Consumer,New York,10024,East,Mobile Phones,HTC,34,7,0,16.0356
22-09-2017,Consumer,New York,10024,East,Laptops,Asus,89,6,0,24.1218
22-09-2017,Home Office,New York,13440,East,Cameras ,Sony,269,2,0,67.495
22-09-2017,Home Office,New York,13440,East,Mobile Phones,Pixel,99,5,0,47.952
22-09-2017,Home Office,New York,13440,East,Laptops,Asus,39,4,0,14.4596
22-09-2017,Corporate,Ohio,43302,East,Cameras ,Nikon,116,4,0.2,33.5892
22-09-2017,Consumer,Texas,77041,Central,Mobile Phones,iPhone,2,2,0.8,-3.9032
22-09-2017,Consumer,New York,10009,East,Laptops,HP,408,2,0.1,72.5344
22-09-2017,Consumer,New York,10009,East,Mobile Phones,OnePlus,40,3,0,10.5144
22-09-2017,Home Office,California,95336,West,Laptops,HP,122,3,0.2,13.7646
22-09-2017,Home Office,California,95336,West,Mobile Phones,Motorola ,15,2,0,7.4872
22-09-2017,Corporate,California,90004,West,Mobile Phones,Pixel,11,2,0,5.8604
23-09-2017,Home Office,Washington,98115,West,Laptops,Asus,15,3,0,4.9104
23-09-2017,Home Office,Washington,98115,West,Mobile Phones,iPhone,86,3,0.2,30.2316
23-09-2017,Home Office,Washington,98115,West,Mobile Phones,LG,18,3,0,6.2016
23-09-2017,Home Office,Washington,98115,West,Mobile Phones,LG,13,4,0,4.3296
23-09-2017,Corporate,Rhode Island,2908,East,Cameras ,Sony,105,2,0,1.0598
23-09-2017,Corporate,Rhode Island,2908,East,Laptops,Lenovo,493,7,0.3,-28.224
23-09-2017,Corporate,Illinois,60653,Central,Mobile Phones,iPhone,5,7,0.8,-8.904
23-09-2017,Consumer,Oklahoma,73120,Central,Mobile Phones,Motorola ,325,2,0,149.8956
23-09-2017,Consumer,Illinois,60610,Central,Laptops,HP,383,9,0.3,-5.4801
23-09-2017,Consumer,Illinois,60610,Central,Cameras ,Sony,148,2,0.2,16.704
23-09-2017,Consumer,Illinois,60610,Central,Cameras ,Sony,537,7,0.2,53.7544
23-09-2017,Consumer,Illinois,60610,Central,Mobile Phones,iPhone,1,2,0.8,-2.9884
23-09-2017,Consumer,Illinois,60610,Central,Mobile Phones,LG,6,3,0.2,0.6912
24-09-2017,Consumer,Illinois,60610,Central,Laptops,Asus,7,1,0.6,-2.134
24-09-2017,Consumer,Illinois,60610,Central,Cameras ,Sony,659,4,0.2,49.4376
24-09-2017,Consumer,Connecticut,6040,East,Mobile Phones,HTC,5,2,0,2.8224
24-09-2017,Corporate,California,90049,West,Laptops,Lenovo,351,3,0.2,4.3902
24-09-2017,Consumer,California,94122,West,Laptops,HP,230,3,0.2,23.028
24-09-2017,Consumer,California,94122,West,Mobile Phones,Pixel,12,3,0,5.778
24-09-2017,Consumer,Wisconsin,54601,Central,Mobile Phones,iPhone,56,3,0,28.41
24-09-2017,Consumer,South Carolina,29501,South,Mobile Phones,Nokia,31,4,0,14.202
24-09-2017,Consumer,South Carolina,29501,South,Mobile Phones,OnePlus,27,4,0,0.5584
24-09-2017,Consumer,Arizona,85301,West,Mobile Phones,iPhone,8,1,0.7,-6.5619
24-09-2017,Corporate,Texas,79907,Central,Mobile Phones,Motorola ,49,2,0.2,17.9684
24-09-2017,Consumer,Texas,78207,Central,Laptops,HP,127,3,0.3,-9.1335
25-09-2017,Corporate,California,90049,West,Mobile Phones,Motorola ,271,3,0,122.148
25-09-2017,Corporate,California,90049,West,Cameras ,Sony,110,3,0.2,8.2764
25-09-2017,Corporate,California,90049,West,Laptops,Asus,36,5,0,13.832
25-09-2017,Home Office,Florida,33023,South,Laptops,HP,419,4,0.2,-57.6312
25-09-2017,Corporate,Arizona,85204,West,Mobile Phones,OnePlus,100,6,0.2,-1.2588
25-09-2017,Consumer,North Carolina,28314,South,Mobile Phones,Samsung,45,3,0.2,4.5216
25-09-2017,Consumer,North Carolina,28314,South,Mobile Phones,iPhone,28,6,0.7,-21.1068
25-09-2017,Consumer,North Carolina,28314,South,Mobile Phones,Pixel,24,4,0.2,8.8624
25-09-2017,Consumer,Texas,77095,Central,Mobile Phones,iPhone,10,6,0.8,-17.2854
25-09-2017,Home Office,California,95123,West,Laptops,Asus,76,3,0,26.649
25-09-2017,Home Office,Kansas,67212,Central,Mobile Phones,LG,21,3,0,8.0712
25-09-2017,Home Office,Kansas,67212,Central,Mobile Phones,iPhone,127,2,0,60.1412
25-09-2017,Home Office,California,90036,West,Cameras ,GoPro,479,2,0.2,89.997
25-09-2017,Home Office,Michigan,49201,Central,Cameras ,Sony,657,7,0,184.2204
25-09-2017,Home Office,Michigan,49201,Central,Laptops,Asus,33,4,0,8.7048
25-09-2017,Home Office,Michigan,49201,Central,Mobile Phones,LG,13,5,0,3.614
25-09-2017,Home Office,Michigan,49201,Central,Mobile Phones,OnePlus,26,2,0,6.715
25-09-2017,Consumer,Idaho,83501,West,Mobile Phones,iPhone,9,1,0.2,3.3544
25-09-2017,Home Office,Virginia,23666,South,Mobile Phones,iPhone,113,3,0,56.55
25-09-2017,Corporate,New York,10035,East,Mobile Phones,Pixel,65,11,0,32.2322
26-09-2017,Corporate,Mississippi,39401,South,Cameras ,Nikon,239,6,0,105.468
26-09-2017,Home Office,Pennsylvania,19140,East,Laptops,Asus,25,3,0.2,3.8448
26-09-2017,Consumer,Pennsylvania,19140,East,Mobile Phones,HTC,23,8,0.2,7.9704
26-09-2017,Corporate,California,90045,West,Mobile Phones,LG,8,2,0,3.7996
26-09-2017,Home Office,California,94526,West,Mobile Phones,Motorola ,76,7,0,38.29
26-09-2017,Home Office,California,94526,West,Mobile Phones,LG,8,5,0,4.224
26-09-2017,Home Office,California,94526,West,Mobile Phones,iPhone,590,6,0.2,206.6232
26-09-2017,Home Office,California,94526,West,Mobile Phones,Nokia,5,3,0,0.1674
